author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;district;street;underground;residential_complex
ЭЛЬНОВА;real_estate_agent;https://www.cian.ru/sale/flat/285305348/;Москва;sale;flat;3;9;1;47.1;216560;10200000;;;Бунинская аллея;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283513898/;Москва;sale;flat;9;12;1;32.8;309451;10150000;Северное Медведково;Полярная;Медведково;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283960859/;Москва;sale;flat;8;12;1;33.0;307575;10150000;Теплый Стан;Теплый Стан;Теплый Стан;
Навигатор;real_estate_agent;https://www.cian.ru/sale/flat/285244691/;Москва;sale;flat;13;14;1;41.0;250975;10290000;Северное Медведково;Полярная;Медведково;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/284311880/;Москва;sale;flat;5;5;1;29.7;346000;10276200;Хорошевский;Хорошевское шоссе;Беговая;
ID 12556089;unknown;https://www.cian.ru/sale/flat/270306633/;Москва;sale;flat;22;44;1;23.8;432773;10300000;Очаково-Матвеевское;;Мичуринский проспект;Левел Мичуринский ЖК
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284807312/;Москва;sale;flat;2;16;1;34.8;297413;10350000;Головинский;Кронштадтский бульвар;Коптево;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284369612/;Москва;sale;flat;4;16;1;39.9;260401;10390000;Лианозово;Псковская;Лианозово;
Ольга Чараева;realtor;https://www.cian.ru/sale/flat/284428484/;Москва;sale;flat;8;12;1;36.0;288888;10400000;Левобережный;Беломорская;Беломорская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284724740/;Москва;sale;flat;2;11;1;32.1;327102;10500000;Марьино;Верхние Поля;Люблино;Тополя
Владис;real_estate_agent;https://www.cian.ru/sale/flat/285099958/;Москва;sale;flat;1;14;1;34.8;301724;10500000;Зюзино;Болотниковская;Каховская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284508719/;Москва;sale;flat;1;16;1;36.0;291666;10500000;Можайский;Рябиновая;Рабочий поселок;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283446330/;Москва;sale;flat;4;9;1;31.7;329652;10450000;Ломоносовский;Вавилова;Профсоюзная;
Навигатор;real_estate_agent;https://www.cian.ru/sale/flat/285016519/;Москва;sale;flat;2;14;1;36.6;286885;10500000;Даниловский;Даниловская набережная;Тульская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284249163/;Москва;sale;flat;12;24;1;39.4;269035;10600000;Люблино;Верхние Поля;Люблино;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/285050792/;Москва;sale;flat;5;14;1;38.8;275515;10690000;Бутырский;Милашенкова;Фонвизинская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/283558102/;Москва;sale;flat;1;5;1;31.7;339116;10750000;Фили-Давыдково;Кастанаевская;Филевский парк;
ID 83005844;unknown;https://www.cian.ru/sale/flat/279648382/;Москва;sale;flat;7;12;1;44.9;240534;10800000;Бабушкинский;Осташковская;Бабушкинская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284609390/;Москва;sale;flat;15;26;1;40.7;270270;10999999;Митино;Муравская;Пятницкое шоссе;Мир Митино
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284808198/;Москва;sale;flat;7;9;1;30.0;363333;10900000;Войковский;Клары Цеткин;Балтийская;
Cristall Realty;real_estate_agent;https://www.cian.ru/sale/flat/284058427/;Москва;sale;flat;6;19;1;46.0;236956;10900000;;;;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284250674/;Москва;sale;flat;4;53;1;39.5;275949;10900000;Покровское-Стрешнево;Северо-Западный ао;Волоколамская;Сити Бэй ЖК
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284797410/;Москва;sale;flat;9;9;1;36.0;305527;10999000;Богородское;Краснобогатырская;Преображенская площадь;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284756077/;Москва;sale;flat;24;25;1;36.0;305555;11000000;Солнцево;Боровское шоссе;Говорово;Мещерский лес
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/278925124/;Москва;sale;flat;24;52;1;37.3;294906;11000000;Покровское-Стрешнево;Северо-Западный ао;Волоколамская;City Bay
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284313159/;Москва;sale;flat;7;12;1;35.3;311614;11000000;Тимирязевский;Тимирязевская;Дмитровская;
ИМПЕРИАЛ;official_representative;https://www.cian.ru/sale/flat/276055180/;Москва;sale;flat;1;4;1;38.8;288278;11185223;Даниловский;2-я Рощинская;Тульская;
МСК Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283473509/;Москва;sale;flat;1;4;1;38.8;288278;11185223;Даниловский;2-я Рощинская;Тульская;
ПИК;developer;https://www.cian.ru/sale/flat/284914962/;Москва;sale;flat;2;33;1;32.5;345300;11222250;Бутырский;к2.8;Бутырская;Руставели 14 ЖК
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/276924391/;Москва;sale;flat;4;5;1;42.0;266666;11200000;Тимирязевский;Дмитровское шоссе;Дмитровская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284153053/;Москва;sale;flat;10;18;1;39.0;291025;11350000;Гольяново;Щелковское шоссе;Щелковская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285104800/;Москва;sale;flat;2;14;1;37.0;310810;11500000;Измайлово;Измайловский проезд;Измайловская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285230876/;Москва;sale;flat;4;9;1;32.0;359375;11500000;Пресненский;Причальный проезд;Шелепиха;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/282230668/;Москва;sale;flat;8;12;1;37.0;310810;11500000;Савеловский;Юннатов;Петровский Парк;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283657841/;Москва;sale;flat;12;12;1;34.6;338150;11700000;Южнопортовый;5-я Кожуховская;Автозаводская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284802790/;Москва;sale;flat;9;17;1;37.0;318918;11800000;Левобережный;Беломорская;Беломорская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284759236/;Москва;sale;flat;9;10;1;37.7;316976;11950000;Выхино-Жулебино;Привольная;Лермонтовский проспект;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284348283/;Москва;sale;flat;18;32;1;38.0;315789;12000000;Южнопортовый;Волгоградский проспект;Угрешская;Метрополия
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283293755/;Москва;sale;flat;3;9;1;32.5;375384;12200000;Савеловский;Мишина;Петровский Парк;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283517920/;Москва;sale;flat;2;9;1;43.0;283488;12190000;;;Рассказовка;
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/282389748/;Москва;sale;flat;5;8;1;34.0;360294;12250000;Нижегородский;Рязанский проспект;Нижегородская;SREDA
Владис;real_estate_agent;https://www.cian.ru/sale/flat/283769909/;Москва;sale;flat;11;12;1;35.0;360000;12600000;Черемушки;Херсонская;Калужская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284859090/;Москва;sale;flat;1;5;1;32.0;390625;12500000;Беговой;Ленинградский проспект;Динамо;
Chotky realty;real_estate_agent;https://www.cian.ru/sale/flat/285002166/;Москва;sale;flat;4;10;1;39.0;324358;12650000;Марьина роща;Старомарьинское шоссе;Марьина роща;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284205223/;Москва;sale;flat;4;30;1;37.4;342245;12800000;Можайский;Петра Алексеева;Давыдково;КутузовGRAD II
Артём Рихтер;realtor;https://www.cian.ru/sale/flat/282246657/;Москва;sale;flat;22;30;1;48.8;262704;12820000;Южнопортовый;Волгоградский проспект;Волгоградский проспект;Метрополия
ID 100621136;homeowner;https://www.cian.ru/sale/flat/284577415/;Москва;sale;flat;9;22;1;39.2;329081;12900000;Строгино;Строгинский бульвар;Строгино;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/281592890/;Москва;sale;flat;2;22;1;38.1;354330;13500000;Коньково;Миклухо-Маклая;Беляево;
High Level;real_estate_agent;https://www.cian.ru/sale/flat/278867923/;Москва;sale;flat;9;10;1;37.1;369272;13700000;Останкинский;проспект Мира;Алексеевская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285251375/;Москва;sale;flat;2;7;1;51.4;269455;13850000;Можайский;Верейская;Давыдково;Loft 151
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284660404/;Москва;sale;flat;5;5;1;35.0;408571;14300000;Дорогомилово;Кутузовский проспект;Студенческая;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284604062/;Москва;sale;flat;14;14;1;46.8;309829;14500000;Солнцево;Боровское шоссе;Говорово;Мещерский лес
Светлана Ковальская;realtor;https://www.cian.ru/sale/flat/283281831/;Москва;sale;flat;8;22;1;38.0;381578;14500000;Ломоносовский;Академика Пилюгина;Новаторская;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/282597785/;Москва;sale;flat;16;25;1;47.0;310638;14600000;Очаково-Матвеевское;Лобачевского;Мичуринский проспект;Мичурино
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/280752202/;Москва;sale;flat;2;17;1;43.8;342237;14990000;Фили-Давыдково;Кастанаевская;Пионерская;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284807263/;Москва;sale;flat;3;22;1;39.0;389743;15200000;Марфино;Академика Королева;Бутырская;Дом Достижение
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284450498/;Москва;sale;flat;22;28;1;50.0;308000;15400000;Щукино;Волоколамское шоссе;Стрешнево;Волоколамское 24
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285302090/;Москва;sale;flat;9;36;1;36.5;421917;15400000;Хорошево-Мневники;Шелепихинская набережная;Хорошёво;FreeDOM
MR Group;developer;https://www.cian.ru/sale/flat/280298781/;Москва;sale;flat;38;54;1;29.32;522623;15323312;Савеловский;2-я Хуторская;Дмитровская;SYMPHONY 34
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/285051491/;Москва;sale;flat;8;12;1;37.0;418918;15500000;Тверской;2-я Брестская;Маяковская;Резиденция Тверская
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283297885/;Москва;sale;flat;11;12;1;44.4;353603;15700000;Нижегородский;Рязанский проспект;Нижегородская;SREDA
Станислав Стрешнев;realtor;https://www.cian.ru/sale/flat/283566585/;Москва;sale;flat;5;15;1;45.0;366666;16500000;Кузьминки;Зеленодольская;Кузьминки;Счастье в Кузьминках
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283560393/;Москва;sale;flat;9;9;1;33.6;488095;16400000;Хамовники;3-я Фрунзенская;Спортивная;
ID 63661;realtor;https://www.cian.ru/sale/flat/283958804/;Москва;sale;flat;2;16;1;54.0;312037;16850000;Обручевский;Академика Опарина;Беляево;
Метриум-Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/283531229/;Москва;sale;flat;12;59;1;34.6;491329;17000000;Тимирязевский;Дмитровский проезд;Дмитровская;D1
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/282821912/;Москва;sale;flat;5;27;1;42.0;403571;16950000;Раменки;Янковского;Мичуринский проспект;
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/283801854/;Москва;sale;flat;10;10;1;0.1;170000000;17000000;Алексеевский;Рижский проезд;Алексеевская;
АНБИС;real_estate_agent;https://www.cian.ru/sale/flat/282361810/;Москва;sale;flat;14;35;1;46.4;377155;17500000;Левобережный;Смольная;Беломорская;Кристалл
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/281341275/;Москва;sale;flat;17;20;1;38.0;497368;18900000;Филевский парк;Большая Филевская;Фили;Западный порт
Sweet Home;real_estate_agent;https://www.cian.ru/sale/flat/282211129/;Москва;sale;flat;37;37;1;55.0;354545;19500000;Хорошевский;Хорошевское шоссе;Беговая;
Владис;real_estate_agent;https://www.cian.ru/sale/flat/277062548/;Москва;sale;flat;7;36;1;43.0;457906;19690000;Войковский;Головинское шоссе;Водный стадион;Маяковский
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/276065360/;Москва;sale;flat;9;18;1;44.1;453287;19990000;Хорошевский;Викторенко;Аэропорт;Прайм Тайм
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/284737678/;Москва;sale;flat;5;11;1;38.6;518134;20000000;Свиблово;Лазоревый проезд;Ботанический сад;LIFE-Ботанический сад
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/282687465/;Москва;sale;flat;5;18;1;43.0;476744;20500000;Алексеевский;Новоалексеевская;Алексеевская;Серебряный фонтан
Владис;real_estate_agent;https://www.cian.ru/sale/flat/284368287/;Москва;sale;flat;20;24;1;40.0;537500;21500000;Хорошевский;Хорошевское шоссе;Полежаевская;Династия
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/258794050/;Москва;sale;flat;16;31;1;41.0;534146;21900000;Ховрино;Беломорская;Беломорская;Discovery
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/281048787/;Москва;sale;flat;17;25;1;47.0;478723;22500000;Очаково-Матвеевское;Нежинская;Минская;Городские резиденции SPIRES
